"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Flag","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-10-03 14:00","2022","10","03","14:00","","14.7","","0.3","","37","","","","36","","8","","","","102.51","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-10-03 15:00","2022","10","03","15:00","","15.1","","1.6","","40","","","","1","","7","","","","102.49","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-10-03 16:00","2022","10","03","16:00","","14.8","","2.7","","44","","","","32","","8","","","","102.45","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-10-03 17:00","2022","10","03","17:00","","13.3","","5.4","","59","","","","11","","14","","","","102.46","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-10-03 18:00","2022","10","03","18:00","","12.1","","5.2","","63","","","","21","","12","","","","102.50","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-10-03 19:00","2022","10","03","19:00","","11.2","","4.9","","65","","","","22","","8","","","","102.54","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-10-03 20:00","2022","10","03","20:00","","10.0","","5.5","","73","","","","","","0","","","","102.55","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-10-03 21:00","2022","10","03","21:00","","8.6","","5.6","","81","","","","","","0","","","","102.57","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-10-03 22:00","2022","10","03","22:00","","8.3","","5.6","","83","","","","","","0","","","","102.57","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-10-03 23:00","2022","10","03","23:00","","7.4","","5.4","","87","","","","","","0","","","","102.57","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-10-04 00:00","2022","10","04","00:00","","6.9","","5.8","","92","","","","","","0","","","","102.55","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-10-04 01:00","2022","10","04","01:00","","6.2","","5.5","","95","","","","31","","4","","","","102.54","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-10-04 02:00","2022","10","04","02:00","","6.3","","5.7","","97","","","","","","0","","","","102.53","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-10-04 03:00","2022","10","04","03:00","","5.8","","5.6","","99","","","","","","0","","","","102.52","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-10-04 04:00","2022","10","04","04:00","","5.9","","5.7","","99","","","","","","0","","","","102.47","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-10-04 05:00","2022","10","04","05:00","","5.3","","5.1","","99","","","","","","0","","","","102.48","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-10-04 06:00","2022","10","04","06:00","","5.0","","4.9","","99","","","","","","0","","","","102.49","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-10-04 07:00","2022","10","04","07:00","","5.9","","5.2","","95","","","","","","0","","","","102.52","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-10-04 08:00","2022","10","04","08:00","","8.5","","6.0","","84","","","","","","0","","","","102.51","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-10-04 09:00","2022","10","04","09:00","","8.9","","6.9","","87","","","","","","0","","","","102.50","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-10-04 10:00","2022","10","04","10:00","","11.3","","7.7","","79","","","","24","","3","","","","102.50","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-10-04 11:00","2022","10","04","11:00","","13.6","","6.7","","63","","","","14","","17","","","","102.46","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-10-04 12:00","2022","10","04","12:00","","13.7","","7.4","","66","","","","15","","18","","","","102.39","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-10-04 13:00","2022","10","04","13:00","","14.3","","8.6","","69","","","","14","","17","","","","102.36","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-10-04 14:00","2022","10","04","14:00","","14.2","","8.6","","69","","","","12","","17","","","","102.30","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-10-04 15:00","2022","10","04","15:00","","14.5","","9.3","","71","","","","13","","17","","","","102.28","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-10-04 16:00","2022","10","04","16:00","","14.5","","9.7","","73","","","","14","","15","","","","102.23","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-10-04 17:00","2022","10","04","17:00","","14.3","","9.6","","73","","","","11","","16","","","","102.18","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-10-04 18:00","2022","10","04","18:00","","13.3","","10.0","","80","","","","12","","15","","","","102.16","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-10-04 19:00","2022","10","04","19:00","","12.2","","10.4","","89","","","","10","","6","","","","102.20","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-10-04 20:00","2022","10","04","20:00","","11.8","","10.4","","91","","","","5","","6","","","","102.20","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-10-04 21:00","2022","10","04","21:00","","11.5","","10.5","","94","","","","6","","8","","","","102.21","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-10-04 22:00","2022","10","04","22:00","","11.5","","10.9","","96","","","","6","","7","","","","102.17","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-10-04 23:00","2022","10","04","23:00","","11.2","","10.8","","98","","","","3","","7","","","","102.11","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-10-05 00:00","2022","10","05","00:00","","10.9","","10.7","","99","","","","4","","7","","","","102.05","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-10-05 01:00","2022","10","05","01:00","","11.0","","11.0","","100","","","","","","0","","","","102.02","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-10-05 02:00","2022","10","05","02:00","","10.8","","10.8","","100","","","","35","","3","","","","101.99","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-10-05 03:00","2022","10","05","03:00","","10.6","","10.6","","100","","","","3","","4","","","","101.97","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-10-05 04:00","2022","10","05","04:00","","10.6","","10.5","","100","","","","3","","7","","","","101.95","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-10-05 05:00","2022","10","05","05:00","","10.7","","10.7","","100","","","","3","","4","","","","101.92","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-10-05 06:00","2022","10","05","06:00","","11.0","","11.0","","100","","","","","","0","","","","101.89","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-10-05 07:00","2022","10","05","07:00","","11.3","","11.3","","100","","","","32","","5","","","","101.88","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-10-05 08:00","2022","10","05","08:00","","11.5","","11.5","","100","","","","1","","3","","","","101.89","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-10-05 09:00","2022","10","05","09:00","","12.5","","12.5","","100","","","","30","","6","","","","101.90","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-10-05 10:00","2022","10","05","10:00","","15.0","","12.2","","84","","","","13","","11","","","","101.82","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-10-05 11:00","2022","10","05","11:00","","16.3","","12.0","","76","","","","11","","23","","","","101.75","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-10-05 12:00","2022","10","05","12:00","","16.9","","11.9","","72","","","","9","","22","","","","101.71","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-10-05 13:00","2022","10","05","13:00","","16.5","","12.2","","76","","","","10","","24","","","","101.72","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-10-05 14:00","2022","10","05","14:00","","16.5","","12.5","","77","","","","10","","17","","","","101.63","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-10-05 15:00","2022","10","05","15:00","","16.6","","12.4","","76","","","","10","","24","","","","101.55","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-10-05 16:00","2022","10","05","16:00","","16.5","","12.2","","76","","","","8","","21","","","","101.53","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-10-05 17:00","2022","10","05","17:00","","15.9","","12.4","","80","","","","9","","15","","","","101.52","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-10-05 18:00","2022","10","05","18:00","","15.3","","12.6","","84","","","","9","","17","","","","101.59","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-10-05 19:00","2022","10","05","19:00","","15.1","","12.7","","86","","","","7","","13","","","","101.53","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-10-05 20:00","2022","10","05","20:00","","15.0","","12.9","","88","","","","10","","11","","","","101.54","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-10-05 21:00","2022","10","05","21:00","","14.8","","12.9","","89","","","","9","","10","","","","101.45","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-10-05 22:00","2022","10","05","22:00","","14.7","","12.7","","88","","","","10","","11","","","","101.44","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-10-05 23:00","2022","10","05","23:00","","14.6","","12.6","","88","","","","10","","8","","","","101.38","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-10-06 00:00","2022","10","06","00:00","","14.5","","13.0","","90","","","","6","","3","","","","101.33","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-10-06 01:00","2022","10","06","01:00","","14.5","","13.4","","93","","","","","","0","","","","101.27","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-10-06 02:00","2022","10","06","02:00","","14.2","","13.8","","97","","","","","","0","","","","101.24","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-10-06 03:00","2022","10","06","03:00","","14.0","","14.0","","100","","","","","","0","","","","101.17","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-10-06 04:00","2022","10","06","04:00","","14.0","","14.0","","100","","","","8","","7","","","","101.14","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-10-06 05:00","2022","10","06","05:00","","14.0","","14.0","","100","","","","","","0","","","","101.09","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-10-06 06:00","2022","10","06","06:00","","14.1","","14.1","","100","","","","2","","3","","","","101.04","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-10-06 07:00","2022","10","06","07:00","","14.1","","14.1","","100","","","","4","","6","","","","101.06","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-10-06 08:00","2022","10","06","08:00","","14.1","","14.1","","100","","","","","","0","","","","101.06","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-10-06 09:00","2022","10","06","09:00","","14.2","","14.2","","100","","","","7","","3","","","","101.05","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-10-06 10:00","2022","10","06","10:00","","14.4","","14.4","","100","","","","2","","4","","","","101.03","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-10-06 11:00","2022","10","06","11:00","","14.5","","14.5","","100","","","","36","","6","","","","100.92","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-10-06 12:00","2022","10","06","12:00","","14.6","","14.6","","100","","","","1","","9","","","","100.84","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-10-06 13:00","2022","10","06","13:00","","14.8","","14.7","","100","","","","32","","9","","","","100.77","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-10-06 14:00","2022","10","06","14:00","","15.1","","15.1","","100","","","","33","","10","","","","100.78","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-10-06 15:00","2022","10","06","15:00","","15.6","","15.6","","100","","","","34","","11","","","","100.73","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-10-06 16:00","2022","10","06","16:00","","15.5","","15.5","","100","","","","34","","11","","","","100.77","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-10-06 17:00","2022","10","06","17:00","","15.2","","15.2","","100","","","","30","","9","","","","100.83","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-10-06 18:00","2022","10","06","18:00","","15.0","","14.9","","100","","","","35","","19","","","","100.77","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-10-06 19:00","2022","10","06","19:00","","14.9","","14.9","","100","","","","2","","19","","","","100.76","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-10-06 20:00","2022","10","06","20:00","","15.0","","15.0","","100","","","","34","","9","","","","100.87","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-10-06 21:00","2022","10","06","21:00","","15.0","","15.0","","100","","","","32","","7","","","","100.92","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-10-06 22:00","2022","10","06","22:00","","14.7","","14.7","","100","","","","32","","8","","","","100.96","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-10-06 23:00","2022","10","06","23:00","","14.6","","14.6","","100","","","","32","","10","","","","100.97","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-10-07 00:00","2022","10","07","00:00","","14.7","","14.7","","100","","","","33","","12","","","","100.97","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-10-07 01:00","2022","10","07","01:00","","14.6","","14.6","","100","","","","32","","7","","","","101.00","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-10-07 02:00","2022","10","07","02:00","","14.5","","14.5","","100","","","","31","","8","","","","101.05","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-10-07 03:00","2022","10","07","03:00","","14.3","","14.3","","100","","","","","","0","","","","101.08","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-10-07 04:00","2022","10","07","04:00","","14.5","","14.5","","100","","","","31","","6","","","","101.13","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-10-07 05:00","2022","10","07","05:00","","14.5","","14.5","","100","","","","30","","5","","","","101.18","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-10-07 06:00","2022","10","07","06:00","","14.4","","14.4","","100","","","","","","0","","","","101.22","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-10-07 07:00","2022","10","07","07:00","","14.4","","14.4","","100","","","","","","0","","","","101.29","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-10-07 08:00","2022","10","07","08:00","","14.6","","14.6","","100","","","","","","0","","","","101.36","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-10-07 09:00","2022","10","07","09:00","","15.2","","15.2","","100","","","","32","","6","","","","101.37","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-10-07 10:00","2022","10","07","10:00","","16.1","","14.6","","91","","","","36","","6","","","","101.40","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-10-07 11:00","2022","10","07","11:00","","16.2","","14.3","","89","","","","","","0","","","","101.42","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-10-07 12:00","2022","10","07","12:00","","16.5","","14.4","","87","","","","17","","6","","","","101.34","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-10-07 13:00","2022","10","07","13:00","","17.4","","14.8","","85","","","","24","","7","","","","101.30","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-10-07 14:00","2022","10","07","14:00","","17.8","","14.3","","80","","","","26","","3","","","","101.31","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-10-07 15:00","2022","10","07","15:00","","16.5","","15.5","","94","","","","17","","14","","","","101.31","","","","","","NA"
