"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Flag","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-12-01 18:00","2022","12","01","18:00","","2.8","","-2.1","","70","","","","26","","23","","","","101.15","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-12-01 19:00","2022","12","01","19:00","","2.1","","-1.8","","75","","","","27","","23","","","","101.24","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-12-01 20:00","2022","12","01","20:00","","1.8","","-2.4","","74","","","","25","","24","","","","101.34","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-12-01 21:00","2022","12","01","21:00","","2.1","","-2.4","","72","","","","25","","22","","","","101.42","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-12-01 22:00","2022","12","01","22:00","","2.0","","-2.5","","72","","","","24","","22","","","","101.52","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-12-01 23:00","2022","12","01","23:00","","1.8","","-3.0","","70","","","","27","","25","","","","101.61","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-12-02 00:00","2022","12","02","00:00","","1.6","","-3.6","","68","","","","27","","22","","","","101.71","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-12-02 01:00","2022","12","02","01:00","","1.3","","-3.0","","73","","","","27","","23","","","","101.80","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-12-02 02:00","2022","12","02","02:00","","1.4","","-4.2","","66","","","","30","","22","","","","101.93","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-12-02 03:00","2022","12","02","03:00","","1.4","","-4.4","","65","","","","29","","28","","","","102.06","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-12-02 04:00","2022","12","02","04:00","","1.1","","-5.0","","64","","","","29","","28","","","","102.12","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-12-02 05:00","2022","12","02","05:00","","0.8","","-4.9","","66","","","","30","","25","","","","102.25","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-12-02 06:00","2022","12","02","06:00","","0.5","","-5.5","","64","","","","28","","21","","","","102.39","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-12-02 07:00","2022","12","02","07:00","","0.3","","-5.0","","68","","","","30","","19","","","","102.56","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-12-02 08:00","2022","12","02","08:00","","0.1","","-5.8","","65","","","","29","","17","","","","102.74","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-12-02 09:00","2022","12","02","09:00","","0.6","","-6.3","","60","","","","30","","22","","","","102.85","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-12-02 10:00","2022","12","02","10:00","","1.2","","-6.2","","57","","","","30","","25","","","","102.93","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-12-02 11:00","2022","12","02","11:00","","1.9","","-6.1","","56","","","","29","","22","","","","102.92","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-12-02 12:00","2022","12","02","12:00","","2.7","","-5.1","","56","","","","30","","21","","","","102.93","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-12-02 13:00","2022","12","02","13:00","","3.4","","-5.4","","52","","","","29","","20","","","","102.94","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-12-02 14:00","2022","12","02","14:00","","4.1","","-5.6","","49","","","","28","","15","","","","102.90","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-12-02 15:00","2022","12","02","15:00","","3.7","","-5.6","","50","","","","24","","17","","","","103.01","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-12-02 16:00","2022","12","02","16:00","","4.0","","-5.5","","50","","","","26","","18","","","","103.10","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-12-02 17:00","2022","12","02","17:00","","3.2","","-5.4","","53","","","","28","","11","","","","103.18","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-12-02 18:00","2022","12","02","18:00","","1.4","","-5.7","","59","","","","32","","3","","","","103.28","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-12-02 19:00","2022","12","02","19:00","","0.4","","-5.0","","67","","","","","","0","","","","103.39","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-12-02 20:00","2022","12","02","20:00","","0.0","","-5.2","","68","","","","32","","5","","","","103.46","","","","-2","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-12-02 21:00","2022","12","02","21:00","","-0.5","","-4.9","","72","","","","","","0","","","","103.51","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-12-02 22:00","2022","12","02","22:00","","-0.5","","-4.3","","76","","","","9","","3","","","","103.48","","","","-1","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-12-02 23:00","2022","12","02","23:00","","-1.1","","-3.6","","84","","","","31","","4","","","","103.51","","","","-2","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-12-03 00:00","2022","12","03","00:00","","-1.0","","-3.4","","83","","","","","","0","","","","103.50","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-12-03 01:00","2022","12","03","01:00","","-1.7","","-3.7","","86","","","","","","0","","","","103.48","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-12-03 02:00","2022","12","03","02:00","","-2.3","","-3.7","","90","","","","","","0","","","","103.56","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-12-03 03:00","2022","12","03","03:00","","-2.2","","-3.7","","90","","","","","","0","","","","103.54","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-12-03 04:00","2022","12","03","04:00","","-2.4","","-3.4","","92","","","","","","0","","","","103.48","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-12-03 05:00","2022","12","03","05:00","","-2.5","","-3.3","","94","","","","","","0","","","","103.47","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-12-03 06:00","2022","12","03","06:00","","-1.8","","-2.5","","95","","","","10","","3","","","","103.40","","","","-3","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-12-03 07:00","2022","12","03","07:00","","-1.3","","-2.0","","95","","","","","","0","","","","103.41","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-12-03 08:00","2022","12","03","08:00","","0.0","","-1.1","","92","","","","34","","3","","","","103.35","","","","-1","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-12-03 09:00","2022","12","03","09:00","","5.8","","2.7","","81","","","","15","","25","","","","103.29","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-12-03 10:00","2022","12","03","10:00","","6.7","","3.4","","79","","","","15","","25","","","","103.20","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-12-03 11:00","2022","12","03","11:00","","8.1","","4.5","","78","","","","15","","28","","","","103.06","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-12-03 12:00","2022","12","03","12:00","","9.0","","5.4","","78","","","","16","","29","","","","102.92","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-12-03 13:00","2022","12","03","13:00","","9.7","","5.9","","77","","","","16","","30","","","","102.77","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-12-03 14:00","2022","12","03","14:00","","10.4","","5.7","","73","","","","16","","29","","","","102.62","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-12-03 15:00","2022","12","03","15:00","","10.4","","6.0","","74","","","","16","","28","","","","102.54","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-12-03 16:00","2022","12","03","16:00","","11.0","","5.6","","70","","","","16","","29","","","","102.43","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-12-03 17:00","2022","12","03","17:00","","10.1","","7.0","","81","","","","15","","32","","","","102.30","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-12-03 18:00","2022","12","03","18:00","","10.7","","7.8","","83","","","","16","","39","","","","102.25","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-12-03 19:00","2022","12","03","19:00","","10.8","","8.0","","83","","","","16","","43","","","","102.14","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-12-03 20:00","2022","12","03","20:00","","10.9","","8.3","","84","","","","16","","41","","","","101.99","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-12-03 21:00","2022","12","03","21:00","","11.0","","8.8","","86","","","","16","","43","","","","101.86","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-12-03 22:00","2022","12","03","22:00","","11.1","","9.0","","87","","","","16","","46","","","","101.70","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-12-03 23:00","2022","12","03","23:00","","11.0","","9.9","","93","","","","17","","42","","","","101.59","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-12-04 00:00","2022","12","04","00:00","","11.2","","10.4","","95","","","","16","","46","","","","101.37","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-12-04 01:00","2022","12","04","01:00","","11.1","","10.5","","96","","","","16","","43","","","","101.17","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-12-04 02:00","2022","12","04","02:00","","11.4","","10.7","","95","","","","16","","47","","","","101.11","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-12-04 03:00","2022","12","04","03:00","","11.5","","10.7","","95","","","","17","","41","","","","100.98","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-12-04 04:00","2022","12","04","04:00","","11.5","","10.8","","96","","","","20","","42","","","","100.84","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-12-04 05:00","2022","12","04","05:00","","10.6","","10.2","","97","","","","21","","26","","","","100.77","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-12-04 06:00","2022","12","04","06:00","","10.4","","9.8","","96","","","","22","","24","","","","100.80","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-12-04 07:00","2022","12","04","07:00","","9.5","","9.1","","97","","","","29","","15","","","","100.85","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-12-04 08:00","2022","12","04","08:00","","7.0","","4.1","","81","","","","30","","29","","","","101.01","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-12-04 09:00","2022","12","04","09:00","","6.8","","4.0","","82","","","","29","","13","","","","101.15","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-12-04 10:00","2022","12","04","10:00","","7.0","","3.0","","75","","","","29","","21","","","","101.18","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-12-04 11:00","2022","12","04","11:00","","7.4","","1.6","","67","","","","30","","27","","","","101.17","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-12-04 12:00","2022","12","04","12:00","","6.2","","0.9","","69","","","","31","","27","","","","101.18","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-12-04 13:00","2022","12","04","13:00","","5.6","","0.8","","71","","","","32","","24","","","","101.24","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-12-04 14:00","2022","12","04","14:00","","5.2","","0.1","","69","","","","31","","22","","","","101.28","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-12-04 15:00","2022","12","04","15:00","","4.8","","-0.6","","68","","","","30","","21","","","","101.41","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-12-04 16:00","2022","12","04","16:00","","4.4","","-1.6","","65","","","","30","","24","","","","101.51","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-12-04 17:00","2022","12","04","17:00","","4.1","","-1.4","","67","","","","30","","18","","","","101.59","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-12-04 18:00","2022","12","04","18:00","","3.6","","-2.0","","67","","","","31","","17","","","","101.69","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-12-04 19:00","2022","12","04","19:00","","2.6","","-3.2","","66","","","","31","","10","","","","101.73","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-12-04 20:00","2022","12","04","20:00","","2.0","","-3.2","","69","","","","31","","5","","","","101.77","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-12-04 21:00","2022","12","04","21:00","","2.1","","-3.2","","68","","","","32","","9","","","","101.94","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-12-04 22:00","2022","12","04","22:00","","1.8","","-3.7","","67","","","","30","","4","","","","102.01","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-12-04 23:00","2022","12","04","23:00","","1.3","","-3.3","","71","","","","33","","8","","","","102.06","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-12-05 00:00","2022","12","05","00:00","","1.0","","-3.8","","70","","","","35","","6","","","","102.07","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-12-05 01:00","2022","12","05","01:00","","0.9","","-5.4","","63","","","","33","","6","","","","102.17","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-12-05 02:00","2022","12","05","02:00","","-0.6","","-5.0","","72","","","","1","","3","","","","102.21","","","","-2","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-12-05 03:00","2022","12","05","03:00","","-0.7","","-5.1","","72","","","","36","","4","","","","102.27","","","","-2","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-12-05 04:00","2022","12","05","04:00","","-0.8","","-4.5","","76","","","","2","","3","","","","102.31","","","","-2","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-12-05 05:00","2022","12","05","05:00","","-1.5","","-5.6","","74","","","","","","0","","","","102.42","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-12-05 06:00","2022","12","05","06:00","","-1.9","","-4.4","","83","","","","1","","4","","","","102.48","","","","-3","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-12-05 07:00","2022","12","05","07:00","","-2.3","","-4.1","","87","","","","","","0","","","","102.57","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-12-05 08:00","2022","12","05","08:00","","-2.0","","-3.9","","87","","","","32","","6","","","","102.71","","","","-4","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-12-05 09:00","2022","12","05","09:00","","0.3","","-4.3","","71","","","","","","0","","","","102.81","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-12-05 10:00","2022","12","05","10:00","","0.3","","-5.1","","67","","","","21","","3","","","","102.86","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-12-05 11:00","2022","12","05","11:00","","1.8","","-4.6","","62","","","","27","","3","","","","102.87","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-12-05 12:00","2022","12","05","12:00","","3.3","","-6.5","","49","","","","","","0","","","","102.85","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-12-05 13:00","2022","12","05","13:00","","3.4","","-4.4","","56","","","","14","","13","","","","102.84","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-12-05 14:00","2022","12","05","14:00","","3.2","","-4.9","","55","","","","13","","14","","","","102.84","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-12-05 15:00","2022","12","05","15:00","","3.5","","-4.3","","57","","","","13","","16","","","","102.88","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-12-05 16:00","2022","12","05","16:00","","3.6","","-3.9","","58","","","","14","","13","","","","102.95","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-12-05 17:00","2022","12","05","17:00","","3.1","","-4.7","","57","","","","15","","12","","","","103.03","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-12-05 18:00","2022","12","05","18:00","","2.7","","-2.2","","70","","","","21","","6","","","","103.08","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-12-05 19:00","2022","12","05","19:00","","1.0","","-2.7","","76","","","","","","0","","","","103.19","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-12-05 20:00","2022","12","05","20:00","","0.2","","-3.0","","79","","","","","","0","","","","103.26","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-12-05 21:00","2022","12","05","21:00","","-0.4","","-2.7","","85","","","","","","0","","","","103.32","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-12-05 22:00","2022","12","05","22:00","","-0.4","","-2.7","","85","","","","","","0","","","","103.36","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-12-05 23:00","2022","12","05","23:00","","-1.3","","-2.7","","90","","","","","","0","","","","103.37","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-12-06 00:00","2022","12","06","00:00","","-1.3","","-2.4","","93","","","","","","0","","","","103.40","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-12-06 01:00","2022","12","06","01:00","","-1.7","","-2.9","","91","","","","","","0","","","","103.41","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-12-06 02:00","2022","12","06","02:00","","-2.1","","-2.9","","94","","","","32","","3","","","","103.45","","","","-3","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-12-06 03:00","2022","12","06","03:00","","-1.5","","-2.4","","93","","","","2","","3","","","","103.49","","","","-3","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-12-06 04:00","2022","12","06","04:00","","-1.4","","-2.4","","93","","","","30","","5","","","","103.54","","","","-3","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-12-06 05:00","2022","12","06","05:00","","-1.4","","-2.7","","91","","","","31","","3","","","","103.60","","","","-2","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-12-06 06:00","2022","12","06","06:00","","-1.3","","-2.5","","92","","","","35","","3","","","","103.60","","","","-2","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-12-06 07:00","2022","12","06","07:00","","-1.5","","-2.6","","93","","","","","","0","","","","103.62","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-12-06 08:00","2022","12","06","08:00","","-0.9","","-1.7","","95","","","","31","","8","","","","103.71","","","","-4","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-12-06 09:00","2022","12","06","09:00","","0.3","","-2.0","","85","","","","33","","3","","","","103.71","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-12-06 10:00","2022","12","06","10:00","","3.2","","0.1","","80","","","","2","","3","","","","103.71","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-12-06 11:00","2022","12","06","11:00","","4.4","","0.7","","77","","","","7","","9","","","","103.66","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-12-06 12:00","2022","12","06","12:00","","4.9","","2.0","","81","","","","9","","20","","","","103.60","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-12-06 13:00","2022","12","06","13:00","","5.9","","2.0","","76","","","","10","","15","","","","103.54","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-12-06 14:00","2022","12","06","14:00","","6.5","","2.3","","74","","","","9","","14","","","","103.58","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-12-06 15:00","2022","12","06","15:00","","6.3","","2.2","","75","","","","9","","15","","","","103.63","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-12-06 16:00","2022","12","06","16:00","","5.7","","2.2","","78","","","","9","","18","","","","103.63","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-12-06 17:00","2022","12","06","17:00","","5.3","","2.2","","80","","","","9","","18","","","","103.64","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-12-06 18:00","2022","12","06","18:00","","5.0","","2.3","","83","","","","7","","9","","","","103.62","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-12-06 19:00","2022","12","06","19:00","","4.3","","3.7","","96","","","","7","","7","","","","103.61","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-12-06 20:00","2022","12","06","20:00","","4.2","","4.1","","99","","","","","","0","","","","103.63","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-12-06 21:00","2022","12","06","21:00","","4.3","","4.2","","100","","","","","","0","","","","103.62","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-12-06 22:00","2022","12","06","22:00","","4.7","","4.7","","100","","","","","","0","","","","103.57","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-12-06 23:00","2022","12","06","23:00","","5.8","","5.8","","100","","","","10","","9","","","","103.53","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-12-07 00:00","2022","12","07","00:00","","6.9","","6.9","","100","","","","10","","11","","","","103.51","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-12-07 01:00","2022","12","07","01:00","","7.6","","7.0","","96","","","","9","","20","","","","103.47","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-12-07 02:00","2022","12","07","02:00","","7.5","","7.1","","97","","","","10","","20","","","","103.47","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-12-07 03:00","2022","12","07","03:00","","7.3","","7.2","","100","","","","11","","16","","","","103.46","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-12-07 04:00","2022","12","07","04:00","","7.2","","7.2","","100","","","","10","","21","","","","103.39","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-12-07 05:00","2022","12","07","05:00","","7.3","","7.2","","99","","","","10","","19","","","","103.44","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-12-07 06:00","2022","12","07","06:00","","7.6","","7.4","","99","","","","10","","20","","","","103.40","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-12-07 07:00","2022","12","07","07:00","","7.6","","7.5","","99","","","","9","","14","","","","103.42","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-12-07 08:00","2022","12","07","08:00","","7.8","","7.7","","99","","","","10","","21","","","","103.43","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-12-07 09:00","2022","12","07","09:00","","7.8","","7.7","","100","","","","11","","20","","","","103.36","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-12-07 10:00","2022","12","07","10:00","","8.0","","7.8","","99","","","","10","","21","","","","103.37","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-12-07 11:00","2022","12","07","11:00","","8.0","","7.8","","99","","","","10","","23","","","","103.33","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-12-07 12:00","2022","12","07","12:00","","8.1","","7.9","","99","","","","12","","24","","","","103.28","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-12-07 13:00","2022","12","07","13:00","","8.3","","7.8","","97","","","","11","","21","","","","103.18","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-12-07 14:00","2022","12","07","14:00","","8.1","","7.7","","98","","","","10","","25","","","","103.09","","","","","","NA"
