"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Flag","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-07 16:00","2022","11","07","16:00","","16.3","","16.0","","98","","","","22","","24","","","","101.15","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-07 17:00","2022","11","07","17:00","","16.4","","15.9","","97","","","","23","","18","","","","101.13","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-07 18:00","2022","11","07","18:00","","16.0","","15.3","","96","","","","21","","18","","","","101.06","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-07 19:00","2022","11","07","19:00","","15.9","","15.0","","94","","","","22","","23","","","","101.06","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-07 20:00","2022","11","07","20:00","","15.6","","14.4","","92","","","","23","","11","","","","101.07","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-07 21:00","2022","11","07","21:00","","15.4","","11.3","","76","","","","30","","22","","","","101.19","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-07 22:00","2022","11","07","22:00","","14.4","","7.2","","62","","","","31","","19","","","","101.28","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-07 23:00","2022","11","07","23:00","","13.6","","3.9","","52","","","","32","","22","","","","101.37","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-08 00:00","2022","11","08","00:00","","12.6","","4.0","","56","","","","30","","21","","","","101.44","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-08 01:00","2022","11","08","01:00","","11.7","","2.8","","54","","","","30","","23","","","","101.47","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-08 02:00","2022","11","08","02:00","","10.7","","2.9","","58","","","","30","","20","","","","101.51","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-08 03:00","2022","11","08","03:00","","10.2","","2.5","","59","","","","29","","17","","","","101.51","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-08 04:00","2022","11","08","04:00","","9.7","","2.8","","62","","","","28","","19","","","","101.56","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-08 05:00","2022","11","08","05:00","","9.3","","2.8","","64","","","","29","","28","","","","101.58","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-08 06:00","2022","11","08","06:00","","8.8","","2.5","","65","","","","28","","25","","","","101.58","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-08 07:00","2022","11","08","07:00","","8.4","","1.7","","63","","","","30","","26","","","","101.58","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-08 08:00","2022","11","08","08:00","","8.4","","-0.5","","54","","","","31","","31","","","","101.66","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-08 09:00","2022","11","08","09:00","","8.0","","-0.8","","54","","","","31","","32","","","","101.76","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-08 10:00","2022","11","08","10:00","","7.3","","-1.9","","52","","","","31","","36","","","","101.75","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-08 11:00","2022","11","08","11:00","","7.8","","-1.4","","52","","","","30","","51","","","","101.80","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-08 12:00","2022","11","08","12:00","","7.4","","-1.9","","52","","","","30","","35","","","","101.79","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-08 13:00","2022","11","08","13:00","","7.8","","-2.8","","47","","","","31","","39","","","","101.75","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-08 14:00","2022","11","08","14:00","","8.1","","-1.8","","49","","","","30","","43","","","","101.77","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-08 15:00","2022","11","08","15:00","","7.7","","-3.4","","45","","","","32","","42","","","","101.83","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-08 16:00","2022","11","08","16:00","","7.4","","-1.5","","53","","","","30","","46","","","","101.90","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-08 17:00","2022","11","08","17:00","","7.0","","-3.1","","48","","","","31","","26","","","","102.03","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-08 18:00","2022","11","08","18:00","","7.0","","-2.1","","52","","","","31","","29","","","","102.12","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-08 19:00","2022","11","08","19:00","","6.9","","-3.2","","49","","","","32","","34","","","","102.19","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-08 20:00","2022","11","08","20:00","","6.7","","-3.1","","49","","","","32","","33","","","","102.29","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-08 21:00","2022","11","08","21:00","","6.4","","-2.9","","52","","","","32","","36","","","","102.38","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-08 22:00","2022","11","08","22:00","","5.6","","-4.2","","49","","","","33","","29","","","","102.45","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-08 23:00","2022","11","08","23:00","","5.4","","-3.9","","51","","","","31","","36","","","","102.48","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-09 00:00","2022","11","09","00:00","","4.9","","-4.0","","52","","","","32","","36","","","","102.52","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-09 01:00","2022","11","09","01:00","","4.6","","-4.2","","53","","","","32","","33","","","","102.58","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-09 02:00","2022","11","09","02:00","","4.2","","-4.7","","52","","","","31","","29","","","","102.64","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-09 03:00","2022","11","09","03:00","","4.0","","-4.3","","54","","","","31","","26","","","","102.72","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-09 04:00","2022","11","09","04:00","","3.9","","-4.5","","54","","","","31","","25","","","","102.78","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-09 05:00","2022","11","09","05:00","","3.8","","-4.0","","57","","","","31","","21","","","","102.88","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-09 06:00","2022","11","09","06:00","","3.6","","-3.7","","59","","","","31","","26","","","","102.95","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-09 07:00","2022","11","09","07:00","","3.5","","-3.0","","62","","","","31","","23","","","","103.04","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-09 08:00","2022","11","09","08:00","","3.8","","-3.6","","58","","","","32","","24","","","","103.15","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-09 09:00","2022","11","09","09:00","","4.8","","-3.2","","56","","","","32","","15","","","","103.23","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-09 10:00","2022","11","09","10:00","","5.7","","-2.1","","57","","","","31","","23","","","","103.24","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-09 11:00","2022","11","09","11:00","","6.3","","-2.1","","55","","","","32","","21","","","","103.23","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-09 12:00","2022","11","09","12:00","","6.7","","-1.3","","56","","","","30","","24","","","","103.16","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-09 13:00","2022","11","09","13:00","","7.5","","-2.4","","49","","","","32","","16","","","","103.10","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-09 14:00","2022","11","09","14:00","","7.6","","-2.5","","49","","","","30","","23","","","","103.12","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-09 15:00","2022","11","09","15:00","","7.6","","-1.8","","52","","","","30","","22","","","","103.17","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-09 16:00","2022","11","09","16:00","","7.1","","-2.2","","52","","","","31","","21","","","","103.18","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-09 17:00","2022","11","09","17:00","","5.7","","-2.5","","55","","","","31","","13","","","","103.17","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-09 18:00","2022","11","09","18:00","","4.4","","-3.0","","59","","","","34","","8","","","","103.20","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-09 19:00","2022","11","09","19:00","","4.2","","-2.1","","63","","","","32","","7","","","","103.20","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-09 20:00","2022","11","09","20:00","","4.7","","-0.5","","69","","","","29","","11","","","","103.12","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-09 21:00","2022","11","09","21:00","","4.8","","-1.1","","65","","","","32","","11","","","","103.13","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-09 22:00","2022","11","09","22:00","","4.9","","-1.2","","64","","","","32","","10","","","","103.13","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-09 23:00","2022","11","09","23:00","","4.9","","-1.1","","65","","","","22","","12","","","","103.01","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-10 00:00","2022","11","10","00:00","","4.9","","-1.0","","66","","","","24","","10","","","","102.98","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-10 01:00","2022","11","10","01:00","","4.2","","-1.2","","68","","","","35","","5","","","","103.00","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-10 02:00","2022","11","10","02:00","","4.9","","0.2","","71","","","","20","","8","","","","102.85","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-10 03:00","2022","11","10","03:00","","5.3","","1.0","","74","","","","22","","11","","","","102.81","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-10 04:00","2022","11","10","04:00","","5.5","","1.3","","74","","","","19","","9","","","","102.71","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-10 05:00","2022","11","10","05:00","","5.9","","2.3","","77","","","","21","","14","","","","102.56","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-10 06:00","2022","11","10","06:00","","6.9","","3.8","","81","","","","23","","16","","","","102.48","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-10 07:00","2022","11","10","07:00","","8.3","","4.9","","79","","","","23","","28","","","","102.38","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-10 08:00","2022","11","10","08:00","","9.0","","5.6","","79","","","","22","","33","","","","102.33","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-10 09:00","2022","11","10","09:00","","9.4","","6.1","","80","","","","23","","31","","","","102.26","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-10 10:00","2022","11","10","10:00","","9.7","","6.2","","79","","","","23","","29","","","","102.18","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-10 11:00","2022","11","10","11:00","","10.8","","6.4","","74","","","","23","","27","","","","102.05","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-10 12:00","2022","11","10","12:00","","12.7","","5.9","","63","","","","25","","29","","","","101.97","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-10 13:00","2022","11","10","13:00","","13.7","","6.1","","60","","","","24","","32","","","","101.80","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-10 14:00","2022","11","10","14:00","","14.4","","6.4","","58","","","","24","","30","","","","101.77","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-10 15:00","2022","11","10","15:00","","15.1","","6.2","","55","","","","25","","26","","","","101.72","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-10 16:00","2022","11","10","16:00","","15.0","","7.2","","60","","","","25","","20","","","","101.70","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-10 17:00","2022","11","10","17:00","","13.9","","7.0","","63","","","","23","","21","","","","101.64","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-10 18:00","2022","11","10","18:00","","13.3","","7.6","","69","","","","27","","17","","","","101.66","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-10 19:00","2022","11","10","19:00","","12.8","","8.0","","73","","","","26","","20","","","","101.68","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-10 20:00","2022","11","10","20:00","","12.4","","7.9","","74","","","","26","","11","","","","101.66","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-10 21:00","2022","11","10","21:00","","12.2","","8.0","","76","","","","26","","15","","","","101.65","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-10 22:00","2022","11","10","22:00","","11.8","","8.0","","77","","","","25","","12","","","","101.60","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-10 23:00","2022","11","10","23:00","","11.9","","7.7","","75","","","","28","","14","","","","101.61","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-11 00:00","2022","11","11","00:00","","12.0","","7.4","","74","","","","28","","13","","","","101.58","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-11 01:00","2022","11","11","01:00","","11.9","","7.2","","73","","","","28","","7","","","","101.60","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-11 02:00","2022","11","11","02:00","","11.8","","7.4","","75","","","","30","","6","","","","101.60","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-11 03:00","2022","11","11","03:00","","11.8","","7.2","","73","","","","","","0","","","","101.64","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-11 04:00","2022","11","11","04:00","","11.4","","7.4","","76","","","","31","","3","","","","101.67","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-11 05:00","2022","11","11","05:00","","10.9","","7.7","","81","","","","","","0","","","","101.69","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-11 06:00","2022","11","11","06:00","","10.1","","7.7","","85","","","","32","","5","","","","101.71","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-11 07:00","2022","11","11","07:00","","10.1","","8.0","","87","","","","","","0","","","","101.79","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-11 08:00","2022","11","11","08:00","","11.3","","8.5","","83","","","","","","0","","","","101.85","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-11 09:00","2022","11","11","09:00","","10.5","","8.8","","89","","","","","","0","","","","101.87","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-11 10:00","2022","11","11","10:00","","13.0","","9.7","","80","","","","11","","4","","","","101.87","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-11 11:00","2022","11","11","11:00","","14.3","","9.9","","75","","","","15","","3","","","","101.86","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-11 12:00","2022","11","11","12:00","","15.9","","9.0","","63","","","","9","","3","","","","101.80","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-11 13:00","2022","11","11","13:00","","16.1","","7.5","","57","","","","18","","16","","","","101.73","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-11 14:00","2022","11","11","14:00","","18.1","","6.8","","48","","","","18","","5","","","","101.71","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-11 15:00","2022","11","11","15:00","","16.3","","8.7","","60","","","","21","","13","","","","101.69","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-11 16:00","2022","11","11","16:00","","14.6","","9.7","","72","","","","21","","15","","","","101.75","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-11 17:00","2022","11","11","17:00","","14.1","","9.8","","75","","","","","","0","","","","101.74","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-11 18:00","2022","11","11","18:00","","13.4","","10.5","","83","","","","","","0","","","","101.76","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-11 19:00","2022","11","11","19:00","","12.8","","10.6","","87","","","","","","0","","","","101.75","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-11 20:00","2022","11","11","20:00","","12.7","","11.0","","89","","","","14","","3","","","","101.72","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-11 21:00","2022","11","11","21:00","","12.6","","12.0","","96","","","","10","","8","","","","101.66","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-11 22:00","2022","11","11","22:00","","13.1","","12.9","","99","","","","21","","11","","","","101.63","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-11 23:00","2022","11","11","23:00","","13.4","","13.0","","97","","","","21","","10","","","","101.57","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-12 00:00","2022","11","12","00:00","","13.4","","12.9","","97","","","","20","","5","","","","101.50","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-12 01:00","2022","11","12","01:00","","13.6","","13.2","","98","","","","12","","3","","","","101.45","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-12 02:00","2022","11","12","02:00","","14.3","","13.6","","96","","","","22","","13","","","","101.40","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-12 03:00","2022","11","12","03:00","","15.5","","13.9","","91","","","","19","","15","","","","101.23","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-12 04:00","2022","11","12","04:00","","15.8","","14.7","","93","","","","18","","25","","","","101.10","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-12 05:00","2022","11","12","05:00","","15.9","","15.1","","95","","","","17","","27","","","","100.91","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-12 06:00","2022","11","12","06:00","","16.5","","15.5","","94","","","","18","","42","","","","100.81","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-12 07:00","2022","11","12","07:00","","16.8","","16.0","","95","","","","19","","43","","","","100.69","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-12 08:00","2022","11","12","08:00","","16.6","","15.6","","94","","","","19","","45","","","","100.58","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-12 09:00","2022","11","12","09:00","","16.3","","15.7","","96","","","","19","","41","","","","100.46","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-12 10:00","2022","11","12","10:00","","16.6","","16.1","","97","","","","20","","49","","","","100.32","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-12 11:00","2022","11","12","11:00","","16.8","","16.4","","98","","","","20","","41","","","","100.23","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-12 12:00","2022","11","12","12:00","","16.8","","16.5","","98","","","","21","","40","","","","100.12","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-12 13:00","2022","11","12","13:00","","16.2","","15.7","","97","","","","21","","34","","","","99.97","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-12 14:00","2022","11","12","14:00","","16.4","","16.3","","100","","","","20","","31","","","","99.82","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-12 15:00","2022","11","12","15:00","","16.8","","16.8","","100","","","","20","","40","","","","99.68","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-12 16:00","2022","11","12","16:00","","17.8","","17.5","","98","","","","19","","39","","","","99.50","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-12 17:00","2022","11","12","17:00","","16.5","","16.2","","98","","","","22","","27","","","","99.39","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-12 18:00","2022","11","12","18:00","","16.3","","16.3","","100","","","","21","","37","","","","99.33","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-12 19:00","2022","11","12","19:00","","15.6","","15.4","","99","","","","22","","33","","","","99.33","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-12 20:00","2022","11","12","20:00","","16.2","","15.5","","96","","","","24","","20","","","","99.42","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-12 21:00","2022","11","12","21:00","","16.5","","15.7","","95","","","","28","","24","","","","99.66","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-12 22:00","2022","11","12","22:00","","11.4","","9.7","","89","","","","30","","38","","","","100.04","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-12 23:00","2022","11","12","23:00","","9.0","","7.2","","88","","","","32","","31","","","","100.34","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-13 00:00","2022","11","13","00:00","","8.0","","6.5","","91","","","","32","","18","","","","100.49","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-13 01:00","2022","11","13","01:00","","7.4","","5.3","","86","","","","32","","22","","","","100.64","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-13 02:00","2022","11","13","02:00","","7.1","","5.6","","90","","","","31","","14","","","","100.79","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-13 03:00","2022","11","13","03:00","","6.6","","4.7","","88","","","","32","","11","","","","100.90","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-13 04:00","2022","11","13","04:00","","6.3","","4.2","","86","","","","33","","15","","","","100.96","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-13 05:00","2022","11","13","05:00","","6.0","","4.3","","89","","","","33","","9","","","","100.98","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-13 06:00","2022","11","13","06:00","","5.9","","4.3","","89","","","","33","","7","","","","101.03","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-13 07:00","2022","11","13","07:00","","5.9","","4.2","","89","","","","32","","7","","","","101.16","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-13 08:00","2022","11","13","08:00","","6.0","","4.8","","92","","","","32","","9","","","","101.30","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-13 09:00","2022","11","13","09:00","","6.0","","4.1","","87","","","","1","","4","","","","101.23","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-13 10:00","2022","11","13","10:00","","7.5","","4.3","","81","","","","3","","7","","","","101.18","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-13 11:00","2022","11","13","11:00","","8.4","","4.9","","78","","","","35","","9","","","","101.23","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-13 12:00","2022","11","13","12:00","","9.0","","5.4","","78","","","","33","","6","","","","101.15","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-13 13:00","2022","11","13","13:00","","8.5","","5.2","","80","","","","8","","6","","","","101.15","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-13 14:00","2022","11","13","14:00","","9.2","","5.7","","79","","","","7","","7","","","","101.10","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-13 15:00","2022","11","13","15:00","","8.9","","6.2","","83","","","","6","","7","","","","101.03","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-13 16:00","2022","11","13","16:00","","9.1","","6.3","","83","","","","8","","7","","","","100.93","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-13 17:00","2022","11","13","17:00","","8.9","","6.5","","85","","","","9","","12","","","","100.84","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-13 18:00","2022","11","13","18:00","","8.7","","6.8","","88","","","","9","","22","","","","100.78","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-13 19:00","2022","11","13","19:00","","9.1","","8.0","","93","","","","10","","23","","","","100.73","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-13 20:00","2022","11","13","20:00","","8.9","","8.1","","95","","","","9","","20","","","","100.55","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-13 21:00","2022","11","13","21:00","","8.9","","8.4","","96","","","","9","","17","","","","100.49","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-13 22:00","2022","11","13","22:00","","9.3","","9.0","","98","","","","8","","13","","","","100.36","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-13 23:00","2022","11","13","23:00","","9.7","","9.3","","98","","","","9","","12","","","","100.24","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-14 00:00","2022","11","14","00:00","","10.1","","9.9","","99","","","","9","","14","","","","100.12","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-14 01:00","2022","11","14","01:00","","10.9","","10.7","","99","","","","12","","15","","","","100.00","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-14 02:00","2022","11","14","02:00","","11.7","","11.7","","100","","","","14","","16","","","","99.90","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-14 03:00","2022","11","14","03:00","","13.2","","13.2","","100","","","","20","","23","","","","99.88","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-14 04:00","2022","11","14","04:00","","12.5","","10.7","","89","","","","22","","33","","","","99.92","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-14 05:00","2022","11","14","05:00","","11.6","","8.7","","83","","","","23","","35","","","","99.98","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-14 06:00","2022","11","14","06:00","","8.9","","5.0","","77","","","","25","","45","","","","100.17","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-14 07:00","2022","11","14","07:00","","7.3","","3.9","","79","","","","26","","43","","","","100.33","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-14 08:00","2022","11","14","08:00","","6.8","","3.8","","81","","","","26","","38","","","","100.52","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-14 09:00","2022","11","14","09:00","","6.6","","3.4","","80","","","","26","","39","","","","100.65","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-11-14 10:00","2022","11","14","10:00","","6.5","","1.9","","73","","","","27","","42","","","","100.71","","","","","","NA"
