"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Flag","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-07-01 12:00","2022","07","01","12:00","","23.7","","15.1","","59","","","","23","","20","","","","101.59","","28","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-07-01 13:00","2022","07","01","13:00","","23.2","","14.7","","59","","","","25","","23","","","","101.57","","27","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-07-01 14:00","2022","07","01","14:00","","23.0","","14.9","","60","","","","20","","23","","","","101.57","","27","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-07-01 15:00","2022","07","01","15:00","","23.5","","14.8","","58","","","","20","","23","","","","101.56","","27","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-07-01 16:00","2022","07","01","16:00","","23.0","","14.6","","59","","","","21","","25","","","","101.55","","27","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-07-01 17:00","2022","07","01","17:00","","23.0","","14.0","","57","","","","20","","25","","","","101.50","","26","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-07-01 18:00","2022","07","01","18:00","","22.5","","14.0","","59","","","","20","","20","","","","101.44","","26","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-07-01 19:00","2022","07","01","19:00","","22.3","","14.1","","59","","","","21","","18","","","","101.38","","26","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-07-01 20:00","2022","07","01","20:00","","20.3","","14.6","","70","","","","21","","18","","","","101.35","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-07-01 21:00","2022","07","01","21:00","","18.6","","16.1","","85","","","","21","","24","","","","101.36","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-07-01 22:00","2022","07","01","22:00","","17.7","","17.7","","100","","","","21","","23","","","","101.42","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-07-01 23:00","2022","07","01","23:00","","17.4","","17.4","","100","","","","21","","18","","","","101.46","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-07-02 00:00","2022","07","02","00:00","","17.0","","17.0","","100","","","","15","","14","","","","101.34","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-07-02 01:00","2022","07","02","01:00","","16.8","","16.8","","100","","","","20","","12","","","","101.32","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-07-02 02:00","2022","07","02","02:00","","16.4","","16.4","","100","","","","22","","13","","","","101.28","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-07-02 03:00","2022","07","02","03:00","","16.4","","16.4","","100","","","","20","","11","","","","101.28","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-07-02 04:00","2022","07","02","04:00","","16.7","","16.7","","100","","","","19","","8","","","","101.27","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-07-02 05:00","2022","07","02","05:00","","17.0","","17.0","","100","","","","16","","6","","","","101.21","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-07-02 06:00","2022","07","02","06:00","","17.2","","17.2","","100","","","","16","","13","","","","101.18","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-07-02 07:00","2022","07","02","07:00","","17.3","","17.3","","100","","","","21","","18","","","","101.20","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-07-02 08:00","2022","07","02","08:00","","17.8","","17.8","","100","","","","20","","13","","","","101.15","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-07-02 09:00","2022","07","02","09:00","","17.9","","17.9","","100","","","","20","","23","","","","101.17","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-07-02 10:00","2022","07","02","10:00","","17.7","","17.7","","100","","","","21","","13","","","","101.11","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-07-02 11:00","2022","07","02","11:00","","17.2","","17.2","","100","","","","22","","26","","","","101.20","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-07-02 12:00","2022","07","02","12:00","","18.9","","18.9","","100","","","","23","","20","","","","101.03","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-07-02 13:00","2022","07","02","13:00","","20.6","","18.1","","85","","","","21","","19","","","","101.05","","27","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-07-02 14:00","2022","07","02","14:00","","19.1","","19.1","","100","","","","20","","32","","","","101.05","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-07-02 15:00","2022","07","02","15:00","","18.4","","18.4","","100","","","","21","","21","","","","101.01","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-07-02 16:00","2022","07","02","16:00","","18.1","","18.1","","100","","","","19","","21","","","","100.99","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-07-02 17:00","2022","07","02","17:00","","17.3","","17.3","","100","","","","19","","21","","","","100.97","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-07-02 18:00","2022","07","02","18:00","","18.2","","18.2","","100","","","","21","","20","","","","100.97","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-07-02 19:00","2022","07","02","19:00","","20.1","","19.5","","96","","","","23","","20","","","","100.97","","27","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-07-02 20:00","2022","07","02","20:00","","19.8","","19.8","","100","","","","23","","17","","","","101.03","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-07-02 21:00","2022","07","02","21:00","","19.1","","19.1","","100","","","","23","","17","","","","101.10","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-07-02 22:00","2022","07","02","22:00","","18.8","","18.8","","100","","","","23","","13","","","","101.12","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-07-02 23:00","2022","07","02","23:00","","17.8","","17.8","","100","","","","20","","14","","","","101.14","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-07-03 00:00","2022","07","03","00:00","","17.5","","17.5","","100","","","","21","","11","","","","101.15","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-07-03 01:00","2022","07","03","01:00","","18.2","","18.1","","100","","","","26","","3","","","","101.14","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-07-03 02:00","2022","07","03","02:00","","17.8","","17.8","","100","","","","28","","4","","","","101.14","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-07-03 03:00","2022","07","03","03:00","","17.4","","17.4","","100","","","","21","","9","","","","101.13","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-07-03 04:00","2022","07","03","04:00","","17.1","","17.1","","100","","","","21","","9","","","","101.16","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-07-03 05:00","2022","07","03","05:00","","17.0","","17.0","","100","","","","24","","7","","","","101.19","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-07-03 06:00","2022","07","03","06:00","","17.4","","17.4","","100","","","","30","","7","","","","101.20","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-07-03 07:00","2022","07","03","07:00","","18.5","","18.5","","100","","","","29","","3","","","","101.24","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-07-03 08:00","2022","07","03","08:00","","19.6","","18.4","","93","","","","12","","4","","","","101.24","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-07-03 09:00","2022","07","03","09:00","","21.1","","18.5","","85","","","","13","","4","","","","101.23","","27","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-07-03 10:00","2022","07","03","10:00","","21.3","","18.1","","82","","","","14","","12","","","","101.22","","27","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-07-03 11:00","2022","07","03","11:00","","21.3","","19.6","","91","","","","12","","10","","","","101.22","","29","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-07-03 12:00","2022","07","03","12:00","","21.9","","18.6","","82","","","","14","","9","","","","101.20","","28","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-07-03 13:00","2022","07","03","13:00","","21.9","","16.4","","71","","","","18","","8","","","","101.16","","27","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-07-03 14:00","2022","07","03","14:00","","24.2","","12.5","","48","","","","20","","16","","","","101.11","","27","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-07-03 15:00","2022","07","03","15:00","","23.6","","13.1","","52","","","","17","","9","","","","101.05","","26","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-07-03 16:00","2022","07","03","16:00","","22.7","","17.2","","71","","","","13","","12","","","","101.00","","28","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-07-03 17:00","2022","07","03","17:00","","21.5","","17.8","","79","","","","15","","11","","","","100.98","","27","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-07-03 18:00","2022","07","03","18:00","","20.6","","16.9","","79","","","","20","","13","","","","101.03","","26","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-07-03 19:00","2022","07","03","19:00","","19.9","","17.0","","83","","","","21","","13","","","","101.05","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-07-03 20:00","2022","07","03","20:00","","19.0","","19.0","","100","","","","22","","8","","","","101.08","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-07-03 21:00","2022","07","03","21:00","","18.9","","18.8","","100","","","","20","","3","","","","101.12","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-07-03 22:00","2022","07","03","22:00","","18.5","","18.5","","100","","","","","","0","","","","101.11","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-07-03 23:00","2022","07","03","23:00","","18.4","","18.3","","100","","","","31","","10","","","","101.14","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-07-04 00:00","2022","07","04","00:00","","17.5","","17.5","","100","","","","31","","4","","","","101.16","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-07-04 01:00","2022","07","04","01:00","","17.3","","15.6","","90","","","","32","","6","","","","101.17","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-07-04 02:00","2022","07","04","02:00","","17.7","","14.6","","82","","","","30","","8","","","","101.18","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-07-04 03:00","2022","07","04","03:00","","16.9","","14.4","","85","","","","31","","7","","","","101.17","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-07-04 04:00","2022","07","04","04:00","","16.4","","13.5","","83","","","","31","","6","","","","101.23","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-07-04 05:00","2022","07","04","05:00","","15.7","","13.5","","86","","","","31","","6","","","","101.28","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-07-04 06:00","2022","07","04","06:00","","17.3","","12.7","","74","","","","29","","6","","","","101.32","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-07-04 07:00","2022","07","04","07:00","","19.1","","12.6","","66","","","","29","","6","","","","101.32","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-07-04 08:00","2022","07","04","08:00","","20.2","","11.6","","58","","","","30","","20","","","","101.34","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-07-04 09:00","2022","07","04","09:00","","20.4","","11.6","","57","","","","29","","22","","","","101.35","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-07-04 10:00","2022","07","04","10:00","","20.8","","10.5","","52","","","","29","","26","","","","101.35","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-07-04 11:00","2022","07","04","11:00","","21.3","","9.3","","46","","","","31","","19","","","","101.35","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-07-04 12:00","2022","07","04","12:00","","21.0","","8.4","","44","","","","27","","20","","","","101.31","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-07-04 13:00","2022","07","04","13:00","","22.2","","8.1","","40","","","","29","","23","","","","101.27","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-07-04 14:00","2022","07","04","14:00","","22.0","","6.5","","37","","","","27","","26","","","","101.25","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-07-04 15:00","2022","07","04","15:00","","22.0","","6.4","","36","","","","29","","31","","","","101.25","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-07-04 16:00","2022","07","04","16:00","","22.4","","6.6","","36","","","","30","","27","","","","101.26","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-07-04 17:00","2022","07","04","17:00","","22.5","","7.9","","39","","","","30","","22","","","","101.25","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-07-04 18:00","2022","07","04","18:00","","22.1","","7.3","","39","","","","30","","22","","","","101.30","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-07-04 19:00","2022","07","04","19:00","","21.3","","8.5","","44","","","","29","","17","","","","101.33","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-07-04 20:00","2022","07","04","20:00","","20.2","","10.1","","52","","","","27","","20","","","","101.36","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-07-04 21:00","2022","07","04","21:00","","18.8","","11.5","","62","","","","28","","12","","","","101.42","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-07-04 22:00","2022","07","04","22:00","","18.2","","11.5","","65","","","","27","","6","","","","101.45","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-07-04 23:00","2022","07","04","23:00","","18.1","","12.0","","68","","","","29","","13","","","","101.46","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-07-05 00:00","2022","07","05","00:00","","17.0","","11.4","","70","","","","31","","9","","","","101.46","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-07-05 01:00","2022","07","05","01:00","","16.4","","10.9","","70","","","","31","","14","","","","101.43","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-07-05 02:00","2022","07","05","02:00","","15.6","","10.1","","70","","","","31","","10","","","","101.46","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-07-05 03:00","2022","07","05","03:00","","15.3","","10.0","","70","","","","31","","10","","","","101.48","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-07-05 04:00","2022","07","05","04:00","","14.7","","9.4","","71","","","","32","","7","","","","101.51","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-07-05 05:00","2022","07","05","05:00","","15.1","","9.2","","68","","","","31","","5","","","","101.56","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-07-05 06:00","2022","07","05","06:00","","17.4","","10.1","","62","","","","32","","6","","","","101.55","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-07-05 07:00","2022","07","05","07:00","","18.5","","11.3","","63","","","","29","","6","","","","101.56","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-07-05 08:00","2022","07","05","08:00","","20.2","","11.5","","58","","","","29","","16","","","","101.57","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-07-05 09:00","2022","07","05","09:00","","21.4","","11.5","","53","","","","29","","16","","","","101.57","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-07-05 10:00","2022","07","05","10:00","","21.9","","10.8","","49","","","","28","","18","","","","101.55","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-07-05 11:00","2022","07","05","11:00","","23.3","","10.3","","44","","","","30","","21","","","","101.55","","25","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-07-05 12:00","2022","07","05","12:00","","23.4","","10.3","","43","","","","29","","24","","","","101.52","","25","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-07-05 13:00","2022","07","05","13:00","","23.3","","12.3","","50","","","","29","","18","","","","101.48","","26","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-07-05 14:00","2022","07","05","14:00","","22.8","","11.7","","50","","","","24","","23","","","","101.43","","25","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-07-05 15:00","2022","07","05","15:00","","23.4","","12.0","","49","","","","23","","14","","","","101.40","","26","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-07-05 16:00","2022","07","05","16:00","","21.6","","13.0","","58","","","","21","","25","","","","101.39","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-07-05 17:00","2022","07","05","17:00","","21.0","","13.0","","60","","","","21","","20","","","","101.39","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-07-05 18:00","2022","07","05","18:00","","20.5","","13.5","","64","","","","21","","21","","","","101.39","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-07-05 19:00","2022","07","05","19:00","","19.7","","13.3","","66","","","","23","","16","","","","101.43","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-07-05 20:00","2022","07","05","20:00","","18.8","","12.9","","68","","","","","","0","","","","101.46","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-07-05 21:00","2022","07","05","21:00","","18.8","","12.6","","67","","","","23","","9","","","","101.48","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-07-05 22:00","2022","07","05","22:00","","17.7","","12.6","","72","","","","22","","7","","","","101.47","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-07-05 23:00","2022","07","05","23:00","","16.7","","13.9","","84","","","","17","","7","","","","101.43","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-07-06 00:00","2022","07","06","00:00","","17.2","","14.8","","86","","","","28","","7","","","","101.37","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-07-06 01:00","2022","07","06","01:00","","16.9","","15.0","","89","","","","","","0","","","","101.35","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-07-06 02:00","2022","07","06","02:00","","16.2","","16.2","","100","","","","21","","7","","","","101.36","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-07-06 03:00","2022","07","06","03:00","","15.7","","15.7","","100","","","","17","","12","","","","101.32","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-07-06 04:00","2022","07","06","04:00","","15.4","","15.4","","100","","","","19","","16","","","","101.30","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-07-06 05:00","2022","07","06","05:00","","16.1","","16.1","","100","","","","20","","19","","","","101.24","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-07-06 06:00","2022","07","06","06:00","","15.9","","15.9","","100","","","","20","","11","","","","101.20","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-07-06 07:00","2022","07","06","07:00","","15.1","","15.1","","100","","","","19","","19","","","","101.21","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-07-06 08:00","2022","07","06","08:00","","15.7","","15.7","","100","","","","15","","23","","","","101.09","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-07-06 09:00","2022","07","06","09:00","","15.9","","15.8","","100","","","","14","","23","","","","100.95","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-07-06 10:00","2022","07","06","10:00","","16.3","","15.2","","93","","","","16","","34","","","","100.87","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-07-06 11:00","2022","07","06","11:00","","16.2","","16.2","","100","","","","16","","30","","","","100.80","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-07-06 12:00","2022","07","06","12:00","","16.1","","16.1","","100","","","","15","","36","","","","100.59","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-07-06 13:00","2022","07","06","13:00","","16.7","","16.7","","100","","","","15","","36","","","","100.41","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-07-06 14:00","2022","07","06","14:00","","16.5","","16.5","","100","","","","19","","42","","","","100.34","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-07-06 15:00","2022","07","06","15:00","","16.1","","16.1","","100","","","","21","","29","","","","100.25","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-07-06 16:00","2022","07","06","16:00","","16.0","","15.9","","100","","","","21","","16","","","","100.24","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-07-06 17:00","2022","07","06","17:00","","16.7","","16.7","","100","","","","26","","16","","","","100.23","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-07-06 18:00","2022","07","06","18:00","","17.7","","17.6","","100","","","","30","","13","","","","100.28","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-07-06 19:00","2022","07","06","19:00","","18.1","","16.5","","91","","","","31","","18","","","","100.36","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-07-06 20:00","2022","07","06","20:00","","17.4","","16.0","","92","","","","31","","24","","","","100.43","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-07-06 21:00","2022","07","06","21:00","","16.3","","13.8","","85","","","","31","","20","","","","100.57","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-07-06 22:00","2022","07","06","22:00","","15.7","","13.1","","85","","","","32","","21","","","","100.65","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-07-06 23:00","2022","07","06","23:00","","15.2","","12.3","","83","","","","31","","22","","","","100.71","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-07-07 00:00","2022","07","07","00:00","","14.2","","11.1","","82","","","","32","","20","","","","100.77","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-07-07 01:00","2022","07","07","01:00","","13.6","","11.0","","84","","","","32","","16","","","","100.83","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-07-07 02:00","2022","07","07","02:00","","13.2","","11.6","","90","","","","31","","18","","","","100.90","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-07-07 03:00","2022","07","07","03:00","","12.9","","12.4","","97","","","","31","","18","","","","100.98","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-07-07 04:00","2022","07","07","04:00","","12.7","","12.7","","100","","","","31","","15","","","","101.05","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-07-07 05:00","2022","07","07","05:00","","12.4","","12.3","","99","","","","30","","10","","","","101.15","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-07-07 06:00","2022","07","07","06:00","","15.3","","10.8","","75","","","","33","","5","","","","101.22","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-07-07 07:00","2022","07","07","07:00","","16.4","","10.7","","69","","","","32","","10","","","","101.29","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-07-07 08:00","2022","07","07","08:00","","16.9","","10.5","","66","","","","29","","15","","","","101.42","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-07-07 09:00","2022","07","07","09:00","","17.8","","10.3","","61","","","","28","","13","","","","101.43","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-07-07 10:00","2022","07","07","10:00","","19.8","","9.7","","52","","","","31","","15","","","","101.42","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-07-07 11:00","2022","07","07","11:00","","20.2","","8.2","","46","","","","30","","23","","","","101.42","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-07-07 12:00","2022","07","07","12:00","","20.9","","8.4","","45","","","","29","","23","","","","101.42","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-07-07 13:00","2022","07","07","13:00","","21.8","","7.5","","40","","","","31","","25","","","","101.42","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-07-07 14:00","2022","07","07","14:00","","22.0","","6.0","","35","","","","31","","20","","","","101.42","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-07-07 15:00","2022","07","07","15:00","","22.9","","6.5","","35","","","","32","","18","","","","101.44","","","","","","NA"
