"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Flag","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-08-04 23:00","2022","08","04","23:00","","18.0","","18.0","","100","","","","25","","11","","","","101.86","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-08-05 00:00","2022","08","05","00:00","","18.0","","18.0","","100","","","","28","","6","","","","101.89","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-08-05 01:00","2022","08","05","01:00","","18.4","","17.9","","97","","","","31","","5","","","","101.87","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-08-05 02:00","2022","08","05","02:00","","18.4","","16.8","","91","","","","30","","5","","","","101.85","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-08-05 03:00","2022","08","05","03:00","","17.2","","17.2","","100","","","","24","","14","","","","101.86","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-08-05 04:00","2022","08","05","04:00","","17.1","","17.1","","100","","","","18","","9","","","","101.84","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-08-05 05:00","2022","08","05","05:00","","17.0","","17.0","","100","","","","24","","8","","","","101.91","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-08-05 06:00","2022","08","05","06:00","","17.5","","17.5","","100","","","","23","","11","","","","101.95","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-08-05 07:00","2022","08","05","07:00","","17.9","","17.9","","100","","","","20","","5","","","","101.92","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-08-05 08:00","2022","08","05","08:00","","19.0","","18.9","","100","","","","23","","3","","","","101.94","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-08-05 09:00","2022","08","05","09:00","","19.8","","19.8","","100","","","","20","","5","","","","101.93","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-08-05 10:00","2022","08","05","10:00","","20.6","","20.6","","100","","","","","","0","","","","101.96","","29","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-08-05 11:00","2022","08","05","11:00","","20.6","","20.6","","100","","","","11","","4","","","","101.94","","29","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-08-05 12:00","2022","08","05","12:00","","22.1","","21.2","","95","","","","15","","7","","","","101.91","","31","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-08-05 13:00","2022","08","05","13:00","","24.2","","21.4","","84","","","","20","","16","","","","101.87","","33","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-08-05 14:00","2022","08","05","14:00","","24.8","","21.8","","84","","","","21","","21","","","","101.82","","34","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-08-05 15:00","2022","08","05","15:00","","24.8","","21.0","","79","","","","22","","16","","","","101.76","","33","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-08-05 16:00","2022","08","05","16:00","","25.9","","20.8","","73","","","","19","","15","","","","101.76","","34","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-08-05 17:00","2022","08","05","17:00","","24.8","","18.5","","68","","","","27","","24","","","","101.84","","31","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-08-05 18:00","2022","08","05","18:00","","23.4","","20.6","","85","","","","","","0","","","","101.82","","31","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-08-05 19:00","2022","08","05","19:00","","22.7","","21.1","","91","","","","5","","3","","","","101.84","","31","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-08-05 20:00","2022","08","05","20:00","","21.8","","21.8","","100","","","","","","0","","","","101.92","","31","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-08-05 21:00","2022","08","05","21:00","","21.2","","21.2","","100","","","","","","0","","","","101.97","","30","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-08-05 22:00","2022","08","05","22:00","","21.0","","21.0","","100","","","","","","0","","","","101.98","","29","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-08-05 23:00","2022","08","05","23:00","","20.6","","20.6","","100","","","","","","0","","","","102.01","","29","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-08-06 00:00","2022","08","06","00:00","","20.5","","20.5","","100","","","","","","0","","","","102.02","","28","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-08-06 01:00","2022","08","06","01:00","","20.2","","20.2","","100","","","","","","0","","","","102.03","","28","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-08-06 02:00","2022","08","06","02:00","","20.2","","20.2","","100","","","","","","0","","","","102.07","","28","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-08-06 03:00","2022","08","06","03:00","","19.9","","19.9","","100","","","","","","0","","","","102.11","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-08-06 04:00","2022","08","06","04:00","","19.8","","19.8","","100","","","","","","0","","","","102.13","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-08-06 05:00","2022","08","06","05:00","","19.8","","19.8","","100","","","","","","0","","","","102.17","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-08-06 06:00","2022","08","06","06:00","","20.1","","20.0","","100","","","","","","0","","","","102.24","","28","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-08-06 07:00","2022","08","06","07:00","","21.2","","21.2","","100","","","","","","0","","","","102.27","","30","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-08-06 08:00","2022","08","06","08:00","","22.0","","21.9","","100","","","","1","","5","","","","102.28","","31","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-08-06 09:00","2022","08","06","09:00","","23.4","","22.9","","97","","","","","","0","","","","102.24","","34","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-08-06 10:00","2022","08","06","10:00","","23.9","","21.7","","88","","","","27","","7","","","","102.26","","33","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-08-06 11:00","2022","08","06","11:00","","25.0","","21.5","","81","","","","13","","16","","","","102.23","","34","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-08-06 12:00","2022","08","06","12:00","","23.2","","20.5","","85","","","","13","","18","","","","102.24","","31","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-08-06 13:00","2022","08","06","13:00","","22.6","","20.9","","90","","","","15","","18","","","","102.23","","31","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-08-06 14:00","2022","08","06","14:00","","23.6","","21.0","","85","","","","11","","19","","","","102.16","","32","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-08-06 15:00","2022","08","06","15:00","","23.8","","20.6","","82","","","","12","","18","","","","102.12","","32","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-08-06 16:00","2022","08","06","16:00","","23.2","","21.4","","89","","","","11","","17","","","","102.10","","32","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-08-06 17:00","2022","08","06","17:00","","22.0","","21.1","","95","","","","13","","9","","","","102.10","","31","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-08-06 18:00","2022","08","06","18:00","","22.1","","20.5","","91","","","","10","","5","","","","102.07","","30","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-08-06 19:00","2022","08","06","19:00","","22.9","","21.3","","91","","","","21","","14","","","","102.06","","32","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-08-06 20:00","2022","08","06","20:00","","22.4","","22.3","","100","","","","11","","5","","","","102.05","","32","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-08-06 21:00","2022","08","06","21:00","","22.1","","22.1","","100","","","","","","0","","","","102.04","","32","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-08-06 22:00","2022","08","06","22:00","","21.0","","21.0","","100","","","","20","","4","","","","102.05","","29","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-08-06 23:00","2022","08","06","23:00","","20.4","","20.4","","100","","","","24","","9","","","","102.05","","28","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-08-07 00:00","2022","08","07","00:00","","20.1","","20.1","","100","","","","26","","3","","","","102.02","","28","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-08-07 01:00","2022","08","07","01:00","","19.9","","19.9","","100","","","","","","0","","","","101.99","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-08-07 02:00","2022","08","07","02:00","","20.2","","20.1","","100","","","","28","","4","","","","101.96","","28","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-08-07 03:00","2022","08","07","03:00","","19.9","","19.9","","100","","","","","","0","","","","101.94","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-08-07 04:00","2022","08","07","04:00","","19.7","","19.7","","100","","","","20","","13","","","","101.89","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-08-07 05:00","2022","08","07","05:00","","19.6","","19.6","","100","","","","16","","6","","","","101.88","","","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-08-07 06:00","2022","08","07","06:00","","20.0","","20.0","","100","","","","17","","4","","","","101.84","","28","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-08-07 07:00","2022","08","07","07:00","","20.1","","20.1","","100","","","","","","0","","","","101.82","","28","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-08-07 08:00","2022","08","07","08:00","","20.6","","20.6","","100","","","","26","","8","","","","101.78","","29","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-08-07 09:00","2022","08","07","09:00","","21.2","","21.0","","99","","","","23","","10","","","","101.75","","30","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-08-07 10:00","2022","08","07","10:00","","21.8","","21.4","","98","","","","18","","11","","","","101.70","","31","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-08-07 11:00","2022","08","07","11:00","","23.7","","20.8","","84","","","","20","","15","","","","101.63","","32","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-08-07 12:00","2022","08","07","12:00","","25.8","","21.6","","78","","","","21","","19","","","","101.55","","35","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-08-07 13:00","2022","08","07","13:00","","26.6","","21.6","","74","","","","22","","23","","","","101.46","","36","","","","NA"
"-63.63","44.71","BEDFORD BASIN","8200573","2022-08-07 14:00","2022","08","07","14:00","","26.6","","21.4","","74","","","","21","","19","","","","101.41","","35","","","","NA"
